Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
6,-167,28.46209,0,octoberdec,-4.771069,196.8276,511.1912,3,0.958803,42.03977,0.065611,0,0.15083641184291188
6,-167,27.96045,1,janmarch,-4.771069,196.8276,511.1912,4,1.945741,65.99365,0.120339,1,0.07682452276521358
6,-168,28.55709,0,julsept,-4.951467,240.6242,621.4857,2,1.184879,41.94103,0.078918,0,0.16637820420203026
6,-168,28.43119,0,octoberdec,-4.951467,240.6242,621.4857,3,0.863471,42.96755,0.072324,0,0.14641673804188896
6,-168,28.11286,0,apriljune,-4.951467,240.6242,621.4857,1,0.977106,64.97723,0.136641,0,0.16672509731174148
6,-168,27.99872,0,janmarch,-4.951467,240.6242,621.4857,4,1.935376,66.16972,0.121554,0,0.06798995240065013
6,-169,28.562,2,julsept,-5.305319,163.9187,731.8831,2,1.038684,41.47402,0.081221,1,0.15535811298660854
6,-169,28.39778,1,octoberdec,-5.305319,163.9187,731.8831,3,0.770814,43.28801,0.066156,1,0.12467827749529191
6,-169,28.12356,0,apriljune,-5.305319,163.9187,731.8831,1,0.940366,64.28153,0.136409,0,0.15402820466683897
6,-169,27.98539,1,janmarch,-5.305319,163.9187,731.8831,4,1.901367,66.23913,0.117753,1,0.06235544251275495
6,-170,27.92751,1,janmarch,-5.630645,184.7396,841.138,4,1.807136,66.07314,0.116607,1,0.0572413182903259
6,-170,28.12725,0,apriljune,-5.630645,184.7396,841.138,1,0.939501,62.71813,0.122936,0,0.15922706758673635
6,-170,28.37333,0,octoberdec,-5.630645,184.7396,841.138,3,0.758798,43.12392,0.060768,0,0.10600961078952625
6,-171,28.1103,0,apriljune,-5.753206,266.213,849.8181,1,0.921746,60.43132,0.123653,0,0.17242587802490486
6,-171,28.35765,0,octoberdec,-5.753206,266.213,849.8181,3,0.762259,43.08369,0.056293,0,0.0980717813678096
6,-171,27.89022,1,janmarch,-5.753206,266.213,849.8181,4,1.697821,65.61946,0.120487,1,0.056170191577050166
6,-172,27.8999,1,janmarch,-5.728523,230.2993,779.7988,4,1.643901,66.81774,0.122669,1,0.056457594464303956
6,-172,28.10193,1,apriljune,-5.728523,230.2993,779.7988,1,0.937697,59.2927,0.122424,1,0.1902971378525224
6,-172,28.33869,0,octoberdec,-5.728523,230.2993,779.7988,3,0.763665,44.2039,0.055794,0,0.09995302159026932
6,-172,28.48772,0,julsept,-5.728523,230.2993,779.7988,2,0.585293,36.67244,0.079574,0,0.16562370617807126
6,-173,27.91893,0,janmarch,-5.76002,73.88541,719.8743,4,1.525006,69.26471,0.116514,0,0.05827524209426832
6,-173,28.44885,0,julsept,-5.76002,73.88541,719.8743,2,0.497231,35.38469,0.069124,0,0.1609876375757743
6,-173,28.35255,0,octoberdec,-5.76002,73.88541,719.8743,3,0.758266,45.38318,0.059119,0,0.10467350263078466
6,-173,28.12692,0,apriljune,-5.76002,73.88541,719.8743,1,0.963024,59.32566,0.12016,0,0.19429845159077283
6,-174,27.92321,0,janmarch,-5.668812,572.2575,673.0641,4,1.309546,71.2703,0.103914,0,0.060521419634238544
6,-174,28.41189,0,julsept,-5.668812,572.2575,673.0641,2,0.167251,34.90839,0.062502,0,0.15353490695095606
6,-174,28.4139,0,octoberdec,-5.668812,572.2575,673.0641,3,0.803723,45.86197,0.059723,0,0.10309831007625643
6,-174,28.15844,0,apriljune,-5.668812,572.2575,673.0641,1,0.981349,60.38809,0.117553,0,0.18553987548248488
6,-175,28.16552,0,apriljune,-5.773401,290.4389,642.2421,1,0.887064,62.10753,0.107681,0,0.17261992286210828
6,-175,28.38504,0,julsept,-5.773401,290.4389,642.2421,2,0.135633,35.68991,0.060053,0,0.14551205210152618
6,-175,27.90452,1,janmarch,-5.773401,290.4389,642.2421,4,1.1389,72.19892,0.102246,1,0.06045218102236667
6,-175,28.45532,0,octoberdec,-5.773401,290.4389,642.2421,3,0.722054,45.82354,0.059495,0,0.09970248645321524
6,-176,28.47699,0,octoberdec,-5.472882,316.9554,629.7598,3,0.59797,44.76856,0.063424,0,0.10146765616903694
6,-176,28.37217,0,julsept,-5.472882,316.9554,629.7598,2,0.09418,35.81525,0.058121,0,0.13698135631746014
6,-176,27.88716,1,janmarch,-5.472882,316.9554,629.7598,4,0.923598,71.76404,0.098251,1,0.05774081887343957
6,-176,28.1574,1,apriljune,-5.472882,316.9554,629.7598,1,0.71481,62.81744,0.101257,1,0.1621199051791401
6,-177,27.88327,1,janmarch,-4.470679,611.9962,636.6967,4,0.61226,70.86816,0.10437,1,0.054088248813152405
6,-177,28.15732,0,apriljune,-4.470679,611.9962,636.6967,1,0.580295,63.48639,0.103601,0,0.14942253589632973
6,-177,28.3796,0,julsept,-4.470679,611.9962,636.6967,2,0.051531,36.43993,0.061081,0,0.1314047661705022
6,-178,28.39434,0,julsept,-3.931127,449.9176,662.4431,2,0,38.0021,0.05986,0,0.11304563260598367
